Date,Open,High,Low,Close,Volume,Adj Close
2004-03-22,666.32,690.89,652.27,682.51,76872000,682.51
2004-03-15,685.88,687.42,666.32,666.32,78160000,666.32
2004-03-08,705.18,708.65,671.65,685.88,83712000,685.88
2004-03-01,707.66,719.90,702.09,705.18,80844000,705.18
2004-02-23,716.73,720.42,698.96,707.66,80232000,707.66
2004-02-17,725.02,738.21,712.17,716.73,79440000,716.73
2004-02-09,731.96,738.85,722.68,725.02,73298000,725.02
2004-02-02,737.52,746.04,714.66,731.96,82728000,731.96
2004-01-26,760.45,774.34,732.13,737.52,95952000,737.52
2004-01-20,773.56,777.13,754.83,760.45,88550000,760.45
2004-01-12,752.26,773.56,746.75,773.56,84916000,773.56
2004-01-05,720.97,762.81,720.97,752.26,82750000,752.26
2003-12-29,710.63,727.42,710.63,720.97,70380000,720.97
